sourceurl,company_name,company_homepage_url
"https://theorg.com/companies/numbers-1","00 AGENCY","https://the00agency.com/"
"https://theorg.com/companies/numbers-1","0","https://0.engineering/"
"https://theorg.com/companies/numbers-1","0011.digital","https://0011.digital/"
"https://theorg.com/companies/numbers-1","007 Venture Partners","https://www.007venturepartners.com/"
"https://theorg.com/companies/numbers-1","004 GmbH","https://004gmbh.de/"
"https://theorg.com/companies/numbers-1","011h","https://www.011h.com/"
"https://theorg.com/companies/numbers-1","011 Communications","https://www.011communications.com/"
"https://theorg.com/companies/numbers-1","00NATION","https://www.00nation.com/"
"https://theorg.com/companies/numbers-1","0101","https://www.0101.today/"
"https://theorg.com/companies/numbers-1","0-1","https://0-1.so/"
"https://theorg.com/companies/numbers-1","01.AI","https://01.ai/"
"https://theorg.com/companies/numbers-1","013 Netvision","http://013netvision.net.il/"
"https://theorg.com/companies/numbers-1","01 Advisors","http://01a.com/"
"https://theorg.com/companies/numbers-1","014 Media","https://www.014media.com/"
"https://theorg.com/companies/numbers-1","01Advertising","https://www.01advertising.com/"
"https://theorg.com/companies/numbers-1","01Webmarketing","https://www.01webmarketing.com/"
"https://theorg.com/companies/numbers-1","01 Systems","https://www.01systems.com/"
"https://theorg.com/companies/numbers-1","01Guru","https://www.01guru.com/"
"https://theorg.com/companies/numbers-1","01Gravity","https://www.01gravity.com/"
"https://theorg.com/companies/numbers-1","01 Communique","http://www.01com.com/"
"https://theorg.com/companies/numbers-1","050media","https://www.050media.nl/"
"https://theorg.com/companies/numbers-1","0-360.com","https://www.0-360.com/"
"https://theorg.com/companies/numbers-1","02100 Digital","https://www.02100.com/"
"https://theorg.com/companies/numbers-1","02x6","https://02x6.com/"
"https://theorg.com/companies/numbers-1","021 Capital","http://www.021.capital/"
"https://theorg.com/companies/numbers-1","08capital fund","https://cryptofundresearch.com/about/"
"https://theorg.com/companies/numbers-1","080 Real Estate","https://www.080realestate.com/"
"https://theorg.com/companies/numbers-1","050telecom","http://050telecom.com/"
